
4 55 0.349223
4 56 0.335139
4 57 0.320674
4 58 0.305905
4 59 0.290907
4 60 0.275750
4 61 0.260502
4 62 0.245227
4 63 0.229982
4 64 0.214820
4 65 0.199787
4 66 0.184922
4 67 0.170258
4 68 0.155819
4 69 0.141624
4 70 0.127684
4 71 0.114002
4 72 0.100574
4 73 0.087392
4 74 0.074438
4 75 0.061691
4 76 0.049125
4 77 0.036708
4 78 0.024407
4 79 0.012183

5 1 0.015156
5 2 0.030364
5 3 0.045672
5 4 0.061130
5 5 0.076781
5 6 0.092665
5 7 0.108818
5 8 0.125266
5 9 0.142033
5 10 0.159130
5 11 0.176562
5 12 0.194326
5 13 0.212408
5 14 0.230786
5 15 0.249428
5 16 0.268293
5 17 0.287331
5 18 0.306484
5 19 0.325686
5 20 0.344863
5 21 0.363935
5 22 0.382816
5 23 0.401416
5 24 0.419639
5 25 0.437388
5 26 0.454564
5 27 0.471068
5 28 0.486802
5 29 0.501670
5 30 0.515580
5 31 0.528445
5 32 0.540184
5 33 0.550722
5 34 0.559992
5 35 0.567937
5 36 0.574506
5 37 0.579658
5 38 0.583360
5 39 0.585591
5 40 0.586336
5 41 0.585591
5 42 0.583360
5 43 0.579658
5 44 0.574506
5 45 0.567937
5 46 0.559992
5 47 0.550722
5 48 0.540184
5 49 0.528445
5 50 0.515580
5 51 0.501670
5 52 0.486802
5 53 0.471068
5 54 0.454564
5 55 0.437388
5 56 0.419639
5 57 0.401416
5 58 0.382816
5 59 0.363935
5 60 0.344863
5 61 0.325686
5 62 0.306484
5 63 0.287331
5 64 0.268293
5 65 0.249428
5 66 0.230786
5 67 0.212408
5 68 0.194326
5 69 0.176562
5 70 0.159130
5 71 0.142033
5 72 0.125266
5 73 0.108818
5 74 0.092665
5 75 0.076781
5 76 0.061130
5 77 0.045672
5 78 0.030364
5 79 0.015156

6 1 0.018078
6 2 0.036220
6 3 0.054488
6 4 0.072942
6 5 0.091637
6 6 0.110625
6 7 0.129948
6 8 0.149641
6 9 0.169733
6 10 0.190240
6 11 0.211169
6 12 0.232515
6 13 0.254263
6 14 0.276386
6 15 0.298845
6 16 0.321592
6 17 0.344564
6 18 0.367692
6 19 0.390894
6 20 0.414081
6 21 0.437154
6 22 0.460009
6 23 0.482534
6 24 0.504613
6 25 0.526127
6 26 0.546953
6 27 0.566971
6 28 0.586059
